match_id,court_type,time_ms,time_diff,hit_id,opp_id,is_far,prev_hit_x,prev_hit_y,prev_opp_x,prev_opp_y,curr_hit_x,curr_hit_y,curr_opp_x,curr_opp_y,hit_move_dist,hit_move_speed,opp_move_dist,opp_move_speed,is_serve,is_forehand,is_backhand,outcome,final_outcome,is_final_shot,prev_bounce_time_ms,prev_bounce_x,prev_bounce_y,bounce_time_ms,bounce_x,bounce_y
99,0,0.19831944444444444,1.38,3.0,0.0,0.0,1.2230649,13.689434,0.26103348,13.729716,2.420871,14.912533,0.28595757,12.95226,1.7119316765311847,1.2405302003849166,0.7778556958682021,0.5636635477305812,0,0,1,1,0.0,0,0.19818833333333333,-2.790445327758789,-8.068751335144043,0.19856333333333334,-2.6370523,-9.427006
99,0,0.19863333333333333,1.13,0.0,3.0,1.0,0.28595757,12.95226,2.420871,14.912533,2.5526793,12.708337,1.7454625,14.60676,2.279808303777085,2.0175294723691017,0.7413997653969366,0.6561059870769351,0,1,0,1,1.0,0,0.19856333333333334,-2.637052297592163,-9.427005767822266,0.19887722222222223,-2.2528324,-6.453343
99,0,0.19900277777777778,1.33,3.0,0.0,0.0,1.7454625,14.60676,2.5526793,12.708337,3.019415,12.780935,1.9768467,13.308891,2.2263401807303635,1.6739399855115515,0.832014937562907,0.6255751410247421,0,0,1,1,0.0,0,0.19887722222222223,-2.2528324127197266,-6.453342914581299,0.19918277777777776,-1.6952916,-5.910523
99,0,0.19930277777777777,1.08,0.0,3.0,1.0,1.9768467,13.308891,3.019415,12.780935,2.817203,12.673414,2.45119,12.441102,1.0535795633723417,0.9755366327521682,0.6620922814565192,0.6130484087560363,0,1,0,1,1.0,0,0.19918277777777776,-1.6952916383743286,-5.910522937774658,0.199515,2.7074666,-7.8233414
99,0,0.19961944444444443,1.14,3.0,0.0,0.0,2.45119,12.441102,2.817203,12.673414,-1.4054694,14.349149,1.800164,12.333423,4.3028437245661095,3.774424319794833,1.0723631465670596,0.9406694268132102,0,1,0,1,0.0,0,0.199515,2.7074666023254395,-7.823341369628906,0.19988166666666668,1.4568983,-6.610534
99,0,0.20001944444444444,1.44,0.0,3.0,1.0,1.800164,12.333423,-1.4054694,14.349149,-3.3315697,12.852111,-1.8989264,15.693854,5.1578803992721936,3.581861388383468,1.4323871238117107,0.9947132804247991,0,1,0,1,1.0,0,0.19988166666666668,1.4568983316421509,-6.610534191131592,0.200255,1.9068315,-11.438911
99,0,0.20031944444444444,1.08,3.0,0.0,0.0,-1.8989264,15.693854,-3.3315697,12.852111,-1.5636866,15.433117,-4.7121634,12.429174,0.4246995453275049,0.3932403197476897,1.443923269477862,1.3369659902572797,0,1,0,1,0.0,0,0.200255,1.9068315029144287,-11.438911437988281,0.20076555555555556,-1.6685766,-6.6851015
99,0,0.20087777777777777,2.01,0.0,3.0,1.0,-4.7121634,12.429174,-1.5636866,15.433117,0.73538667,9.038638,-0.07725664,15.347932,6.416505333420096,3.1922912106567645,1.4888688420793394,0.7407307672036515,0,1,0,1,1.0,1,0.20076555555555556,-1.6685765981674194,-6.685101509094238,0.2010222222222222,-1.987469,-8.117988
99,0,0.20862777777777777,0.0,0.0,3.0,1.0,0.8853177,12.269715,4.737527,16.073318,0.8853177,12.269715,4.737527,16.073318,0.0,0.0,0.0,0.0,1,0,0,0,0.0,1,-1.0,-1.0,-1.0,0.20875,0.23308533,-6.083049
99,0,0.21115,0.0,0.0,3.0,1.0,0.8893299,12.049274,4.554693,16.21366,0.8893299,12.049274,4.554693,16.21366,0.0,0.0,0.0,0.0,1,0,0,1,0.0,0,-1.0,-1.0,-1.0,0.21130055555555555,-2.9566479,-4.465423
99,0,0.211475,1.17,3.0,0.0,0.0,4.554693,16.21366,0.8893299,12.049274,4.527588,16.106192,0.33825523,11.170742,0.1108331858326562,0.09472921866038991,1.0370643672476856,0.886379801066398,0,0,1,1,1.0,0,0.21130055555555555,-2.9566478729248047,-4.465423107147217,0.21168333333333333,-1.121061,-3.899057
99,0,0.21182222222222222,1.25,0.0,3.0,1.0,0.33825523,11.170742,4.527588,16.106192,2.8500507,12.220873,2.8924668,15.197699,2.7224789306782724,2.177983144542618,1.8705562387260264,1.496444990980821,0,1,0,1,0.0,0,0.21168333333333333,-1.1210609674453735,-3.899056911468506,0.21204,-1.8681341,-7.804954
99,0,0.21216666666666667,1.24,3.0,0.0,0.0,2.8924668,15.197699,2.8500507,12.220873,2.3800113,14.649929,1.7247374,12.870009,0.7501080442580333,0.6049258421435753,1.299118252696172,1.0476760102388485,0,0,1,1,1.0,0,0.21204,-1.8681341409683228,-7.8049540519714355,0.2124,2.6100266,-7.8369975
99,0,0.2125,1.2,0.0,3.0,1.0,1.7247374,12.870009,2.3800113,14.649929,-1.5083829,12.645676,1.0576636,13.58452,3.240893923921764,2.70074493660147,1.6981458450748428,1.4151215375623691,0,0,1,1,0.0,0,0.2124,2.6100265979766846,-7.8369975090026855,0.21270833333333333,-2.7214828,-6.8514237
99,0,0.21284722222222222,1.25,3.0,0.0,0.0,1.0576636,13.58452,-1.5083829,12.645676,2.0151737,13.878801,-1.0987173,12.728928,1.0017119986694145,0.8013695989355316,0.4180392073424002,0.33443136587392014,0,0,1,1,1.0,0,0.21270833333333333,-2.721482753753662,-6.851423740386963,0.2130511111111111,-2.0066152,-6.5530663
99,0,0.21315,1.09,0.0,3.0,1.0,-1.0987173,12.728928,2.0151737,13.878801,2.3249176,11.955199,2.0449624,13.935972,3.5099761032729058,3.220161562635693,0.06446608972462017,0.05914320158222034,0,1,0,0,0.0,1,0.2130511111111111,-2.006615161895752,-6.553066253662109,0.21338333333333334,5.417432,-7.867358
99,0,0.2193138888888889,0.0,0.0,3.0,1.0,-1.0743833,12.22499,-4.202389,14.4234,-1.0743833,12.22499,-4.202389,14.4234,0.0,0.0,0.0,0.0,1,0,0,1,1.0,0,-1.0,-1.0,-1.0,0.2194338888888889,3.9787316,-6.4772434
99,0,0.2195138888888889,0.72,3.0,0.0,0.0,-4.202389,14.4234,-1.0743833,12.22499,-5.251494,14.466663,-1.0128471,11.126602,1.0499968462245972,1.4583289530897183,1.1001101229104246,1.5279307262644788,0,1,0,0,0.0,1,0.2194338888888889,3.978731632232666,-6.477243423461914,0.2200138888888889,-1.3140256,-18.19311
99,0,0.22518055555555555,0.0,0.0,3.0,1.0,-0.9838719,11.798363,-4.359673,14.936142,-0.9838719,11.798363,-4.359673,14.936142,0.0,0.0,0.0,0.0,1,0,0,1,1.0,0,-1.0,-1.0,-1.0,0.22533833333333333,3.0126638,-3.9126935
99,0,0.2255361111111111,1.28,3.0,0.0,0.0,-4.359673,14.936142,-0.9838719,11.798363,-5.324503,16.060669,-0.96995044,11.142313,1.4817076975787145,1.1575841387333707,0.6561974189275059,0.512654233537114,0,1,0,1,0.0,0,0.22533833333333333,3.0126638412475586,-3.912693500518799,0.22583277777777777,-0.8629284,-9.335367
99,0,0.22591944444444445,1.38,0.0,3.0,1.0,-0.96995044,11.142313,-5.324503,16.060669,-1.375203,14.1435585,-2.408648,14.963044,3.0284821600040908,2.194552289858037,3.115604296576242,2.257684272881335,0,1,0,1,1.0,0,0.22583277777777777,-0.8629283905029297,-9.335367202758789,0.22618722222222223,-1.73719,-6.821313
99,0,0.22634722222222223,1.54,3.0,0.0,0.0,-2.408648,14.963044,-1.375203,14.1435585,2.1372597,13.344947,-0.20058295,13.087187,4.825299804126139,3.1333115611208697,1.5797637055248548,1.0258205880031523,0,0,1,1,0.0,0,0.22618722222222223,-1.7371900081634521,-6.82131290435791,0.22653277777777778,2.1782935,-4.6443605
99,0,0.226675,1.18,0.0,3.0,1.0,-0.20058295,13.087187,2.1372597,13.344947,-1.0908353,11.960045,1.0947614,12.715016,1.4363141129064643,1.2172153499207325,1.2180374543151327,1.0322351307755362,0,0,1,1,1.0,0,0.22653277777777778,2.178293466567993,-4.644360542297363,0.22688555555555556,-4.0503345,-7.098093
99,0,0.22704444444444444,1.33,3.0,0.0,0.0,1.0947614,12.715016,-1.0908353,11.960045,2.8904717,14.935364,-1.0012671,10.28138,2.8556116978256068,2.147076464530531,1.6810530021157917,1.263949625650971,0,0,1,1,0.0,0,0.22688555555555556,-4.050334453582764,-7.098093032836914,-2.7777777777777776e-07,-25.193844,-61.214012
99,0,0.22747777777777778,1.56,0.0,3.0,1.0,-1.0012671,10.28138,2.8904717,14.935364,-2.0322306,5.3735456,2.490292,15.377916,5.014949741836219,3.214711372971935,0.5966544276646082,0.38247078696449244,0,0,1,1,1.0,0,-2.7777777777777776e-07,-25.193843841552734,-61.214012145996094,-2.7777777777777776e-07,26.621466,62.815075
99,0,0.2275888888888889,0.4,0.0,3.0,-1.0,-2.0322306,5.3735456,2.490292,15.377916,-1.7605304,3.9054499,2.297724,15.414834,1.4930258706649033,3.732564676662258,0.19607492125397816,0.49018730313494535,0,0,1,1,1.0,1,-2.7777777777777776e-07,26.6214656829834,62.8150749206543,0.23435277777777777,26.270178,61.289577
